DATA,HORA,NUMERO,NOME,MATERIAL,DESCRICAO,TAMANHO,QUANTIDADE,VLR_UNIT,DIA,MES,ANO
01.03.2016,11:26,1.739,ITAIM,11143.0,BERMUDA DE MOLETOM,04,3.0,54.0,1.0,3.0,2016.0
01.03.2016,11:26,1.739,ITAIM,11144.0,BERMUDA DE MOLETOM,06,3.0,54.0,1.0,3.0,2016.0
01.03.2016,11:26,1.739,ITAIM,1124.0,CAMISETA MANGA CURTA,06,3.0,35.5,1.0,3.0,2016.0
01.03.2016,11:26,1.739,ITAIM,1126.0,CAMISETA MANGA CURTA,10,3.0,35.5,1.0,3.0,2016.0
01.03.2016,11:26,1.739,ITAIM,127428.0,BERMUDA DE MOLETOM,P,3.0,59.0,1.0,3.0,2016.0
01.03.2016,11:26,1.739,ITAIM,143412.0,BLUSA MOLETOM FLANELADA,08,1.0,102.0,1.0,3.0,2016.0
01.03.2016,11:26,1.739,ITAIM,143413.0,BLUSA MOLETOM FLANELADA,10,1.0,102.0,1.0,3.0,2016.0
01.03.2016,11:26,1.739,ITAIM,157428.0,BLUSA MOLETOM FLANELADA,P,1.0,115.0,1.0,3.0,2016.0
01.03.2016,11:26,1.739,ITAIM,27229.0,CAMISETA MANGA CURTA,M,3.0,37.5,1.0,3.0,2016.0
01.03.2016,11:29,1.74,ITAIM,11143.0,BERMUDA DE MOLETOM,04,3.0,54.0,1.0,3.0,2016.0
01.03.2016,11:29,1.74,ITAIM,11144.0,BERMUDA DE MOLETOM,06,3.0,54.0,1.0,3.0,2016.0
01.03.2016,11:29,1.74,ITAIM,1124.0,CAMISETA MANGA CURTA,06,3.0,35.5,1.0,3.0,2016.0
01.03.2016,11:29,1.74,ITAIM,1126.0,CAMISETA MANGA CURTA,10,3.0,35.5,1.0,3.0,2016.0
01.03.2016,11:29,1.74,ITAIM,127428.0,BERMUDA DE MOLETOM,P,3.0,59.0,1.0,3.0,2016.0
01.03.2016,11:29,1.74,ITAIM,143412.0,BLUSA MOLETOM FLANELADA,08,1.0,102.0,1.0,3.0,2016.0
01.03.2016,11:29,1.74,ITAIM,143413.0,BLUSA MOLETOM FLANELADA,10,1.0,102.0,1.0,3.0,2016.0
01.03.2016,11:29,1.74,ITAIM,157428.0,BLUSA MOLETOM FLANELADA,P,1.0,115.0,1.0,3.0,2016.0
01.03.2016,11:29,1.74,ITAIM,27229.0,CAMISETA MANGA CURTA,M,3.0,37.5,1.0,3.0,2016.0
01.03.2016,11:31,1.7409999999999999,ITAIM,106424.0,CALÇA MOLETOM UNIS.,M,2.0,84.0,1.0,3.0,2016.0
01.03.2016,11:31,1.7409999999999999,ITAIM,27228.0,CAMISETA MANGA CURTA,P,5.0,37.5,1.0,3.0,2016.0
01.03.2016,11:33,1.742,ITAIM,1127.0,CAMISETA MANGA CURTA,12,3.0,35.5,1.0,3.0,2016.0
01.03.2016,11:33,1.742,ITAIM,247429.0,CORSARIO SUPLEX,M,1.0,64.0,1.0,3.0,2016.0
01.03.2016,11:33,1.742,ITAIM,93414.0,CALÇA MOLETOM UNIS.,12,1.0,79.0,1.0,3.0,2016.0
01.03.2016,11:34,1.743,ITAIM,1127.0,CAMISETA MANGA CURTA,12,3.0,35.5,1.0,3.0,2016.0
01.03.2016,11:34,1.743,ITAIM,157427.0,BLUSA MOLETOM FLANELADA,PP,1.0,115.0,1.0,3.0,2016.0
01.03.2016,11:34,1.743,ITAIM,217428.0,BERMUDA CICLISTA SUPLEX,P,1.0,57.5,1.0,3.0,2016.0
01.03.2016,11:35,1.744,ITAIM,106421.0,CALÇA MOLETOM UNIS.,14,2.0,84.0,1.0,3.0,2016.0
01.03.2016,11:35,1.744,ITAIM,1127.0,CAMISETA MANGA CURTA,12,2.0,35.5,1.0,3.0,2016.0
01.03.2016,11:35,1.744,ITAIM,27228.0,CAMISETA MANGA CURTA,P,2.0,37.5,1.0,3.0,2016.0
01.03.2016,11:35,1.744,ITAIM,93414.0,CALÇA MOLETOM UNIS.,12,1.0,79.0,1.0,3.0,2016.0
01.03.2016,11:37,1.745,ITAIM,297330.0,BLUSÃO COLEGIAL FLANELADO,G,1.0,113.0,1.0,3.0,2016.0
01.03.2016,11:37,1.745,ITAIM,347328.0,BERMUDA SARJA MASC,P,1.0,96.5,1.0,3.0,2016.0
01.03.2016,11:37,1.745,ITAIM,367227.0,CAMISETA COLEGIAL MASCULINA,PP,3.0,37.5,1.0,3.0,2016.0
01.03.2016,11:38,1.746,ITAIM,1123.0,CAMISETA MANGA CURTA,04,1.0,35.5,1.0,3.0,2016.0
01.03.2016,11:38,1.746,ITAIM,1124.0,CAMISETA MANGA CURTA,06,5.0,35.5,1.0,3.0,2016.0
01.03.2016,11:38,1.746,ITAIM,1126.0,CAMISETA MANGA CURTA,10,5.0,35.5,1.0,3.0,2016.0
01.03.2016,11:38,1.746,ITAIM,13251.0,BLUSA MOLETOM FLANELADA,06,1.0,76.5,1.0,3.0,2016.0
01.03.2016,11:38,1.746,ITAIM,143414.0,BLUSA MOLETOM FLANELADA,12,1.0,102.0,1.0,3.0,2016.0
01.03.2016,11:38,1.746,ITAIM,254416.0,SHORT SAIA,04,2.0,55.0,1.0,3.0,2016.0
01.03.2016,11:38,1.746,ITAIM,254432.0,SHORT SAIA,10,2.0,55.0,1.0,3.0,2016.0
01.03.2016,11:45,1.7469999999999999,ITAIM,106422.0,CALÇA MOLETOM UNIS.,PP,2.0,84.0,1.0,3.0,2016.0
01.03.2016,11:45,1.7469999999999999,ITAIM,11147.0,BERMUDA DE MOLETOM,12,2.0,54.0,1.0,3.0,2016.0
01.03.2016,11:45,1.7469999999999999,ITAIM,1127.0,CAMISETA MANGA CURTA,12,4.0,35.5,1.0,3.0,2016.0
01.03.2016,11:45,1.7469999999999999,ITAIM,157427.0,BLUSA MOLETOM FLANELADA,PP,1.0,115.0,1.0,3.0,2016.0
01.03.2016,11:46,1.7480000000000002,ITAIM,106422.0,CALÇA MOLETOM UNIS.,PP,1.0,84.0,1.0,3.0,2016.0
01.03.2016,11:46,1.7480000000000002,ITAIM,27227.0,CAMISETA MANGA CURTA,PP,2.0,37.5,1.0,3.0,2016.0
01.03.2016,11:47,1.749,ITAIM,367229.0,CAMISETA COLEGIAL MASCULINA,M,3.0,37.5,1.0,3.0,2016.0
01.03.2016,11:48,1.75,ITAIM,11145.0,BERMUDA DE MOLETOM,08,1.0,54.0,1.0,3.0,2016.0
01.03.2016,11:48,1.75,ITAIM,1126.0,CAMISETA MANGA CURTA,10,5.0,35.5,1.0,3.0,2016.0
01.03.2016,11:48,1.75,ITAIM,235420.0,CORSARIO SUPLEX,12,1.0,59.0,1.0,3.0,2016.0
01.03.2016,11:48,1.75,ITAIM,93414.0,CALÇA MOLETOM UNIS.,12,1.0,79.0,1.0,3.0,2016.0
01.03.2016,11:49,1.751,ITAIM,1123.0,CAMISETA MANGA CURTA,04,2.0,35.5,1.0,3.0,2016.0
01.03.2016,11:49,1.751,ITAIM,254416.0,SHORT SAIA,04,2.0,55.0,1.0,3.0,2016.0
01.03.2016,11:49,1.751,ITAIM,4123.0,CAMISETA MANGA LONGA,04,2.0,37.5,1.0,3.0,2016.0
01.03.2016,11:49,1.751,ITAIM,8250.0,CALÇA MOLETOM UNIS.,04,2.0,79.0,1.0,3.0,2016.0
01.03.2016,11:50,1.7519999999999998,ITAIM,247430.0,CORSARIO SUPLEX,G,1.0,64.0,1.0,3.0,2016.0
01.03.2016,11:50,1.7519999999999998,ITAIM,27228.0,CAMISETA MANGA CURTA,P,2.0,37.5,1.0,3.0,2016.0
01.03.2016,11:50,1.7519999999999998,ITAIM,67430.0,BLUSA DE MOLETOM LISO,G,1.0,113.0,1.0,3.0,2016.0
01.03.2016,11:51,1.7530000000000001,ITAIM,106423.0,CALÇA MOLETOM UNIS.,P,1.0,84.0,1.0,3.0,2016.0
01.03.2016,11:51,1.7530000000000001,ITAIM,127427.0,BERMUDA DE MOLETOM,PP,2.0,59.0,1.0,3.0,2016.0
01.03.2016,11:51,1.7530000000000001,ITAIM,27228.0,CAMISETA MANGA CURTA,P,3.0,37.5,1.0,3.0,2016.0
01.03.2016,11:52,1.754,ITAIM,11145.0,BERMUDA DE MOLETOM,08,2.0,54.0,1.0,3.0,2016.0
01.03.2016,11:52,1.754,ITAIM,1125.0,CAMISETA MANGA CURTA,08,4.0,35.5,1.0,3.0,2016.0
01.03.2016,11:52,1.754,ITAIM,93414.0,CALÇA MOLETOM UNIS.,12,2.0,79.0,1.0,3.0,2016.0
01.03.2016,11:59,1.755,ITAIM,1124.0,CAMISETA MANGA CURTA,06,6.0,35.5,1.0,3.0,2016.0
01.03.2016,11:59,1.755,ITAIM,4122.0,CAMISETA MANGA LONGA,02,2.0,37.5,1.0,3.0,2016.0
01.03.2016,12:01,1.756,ITAIM,1123.0,CAMISETA MANGA CURTA,04,2.0,35.5,1.0,3.0,2016.0
01.03.2016,12:01,1.756,ITAIM,93413.0,CALÇA MOLETOM UNIS.,10,1.0,79.0,1.0,3.0,2016.0
01.03.2016,12:02,1.757,ITAIM,11143.0,BERMUDA DE MOLETOM,04,2.0,54.0,1.0,3.0,2016.0
01.03.2016,12:02,1.757,ITAIM,1127.0,CAMISETA MANGA CURTA,12,1.0,35.5,1.0,3.0,2016.0
01.03.2016,12:02,1.757,ITAIM,143412.0,BLUSA MOLETOM FLANELADA,08,1.0,102.0,1.0,3.0,2016.0
01.03.2016,12:03,1.758,ITAIM,127430.0,BERMUDA DE MOLETOM,G,1.0,59.0,1.0,3.0,2016.0
01.03.2016,12:03,1.758,ITAIM,27229.0,CAMISETA MANGA CURTA,M,5.0,37.5,1.0,3.0,2016.0
01.03.2016,12:05,1.7590000000000001,ITAIM,11146.0,BERMUDA DE MOLETOM,10,2.0,54.0,1.0,3.0,2016.0
01.03.2016,12:05,1.7590000000000001,ITAIM,1126.0,CAMISETA MANGA CURTA,10,5.0,35.5,1.0,3.0,2016.0
01.03.2016,12:05,1.7590000000000001,ITAIM,4126.0,CAMISETA MANGA LONGA,10,1.0,37.5,1.0,3.0,2016.0
01.03.2016,12:07,1.761,ITAIM,11144.0,BERMUDA DE MOLETOM,06,2.0,54.0,1.0,3.0,2016.0
01.03.2016,12:07,1.761,ITAIM,1124.0,CAMISETA MANGA CURTA,06,1.0,35.5,1.0,3.0,2016.0
01.03.2016,12:07,1.76,ITAIM,217427.0,BERMUDA CICLISTA SUPLEX,PP,1.0,57.5,1.0,3.0,2016.0
01.03.2016,12:07,1.761,ITAIM,3124.0,REGATA,06,2.0,26.5,1.0,3.0,2016.0
01.03.2016,12:08,1.7619999999999998,ITAIM,106423.0,CALÇA MOLETOM UNIS.,P,1.0,84.0,1.0,3.0,2016.0
01.03.2016,12:08,1.7619999999999998,ITAIM,357228.0,JALECO,P,1.0,54.0,1.0,3.0,2016.0
01.03.2016,12:09,1.7630000000000001,ITAIM,11143.0,BERMUDA DE MOLETOM,04,3.0,54.0,1.0,3.0,2016.0
01.03.2016,12:09,1.7630000000000001,ITAIM,11144.0,BERMUDA DE MOLETOM,06,3.0,54.0,1.0,3.0,2016.0
01.03.2016,12:09,1.7630000000000001,ITAIM,1124.0,CAMISETA MANGA CURTA,06,4.0,35.5,1.0,3.0,2016.0
01.03.2016,12:09,1.7630000000000001,ITAIM,1125.0,CAMISETA MANGA CURTA,08,4.0,35.5,1.0,3.0,2016.0
01.03.2016,12:09,1.7630000000000001,ITAIM,143414.0,BLUSA MOLETOM FLANELADA,12,1.0,102.0,1.0,3.0,2016.0
01.03.2016,12:09,1.7630000000000001,ITAIM,3125.0,REGATA,08,2.0,26.5,1.0,3.0,2016.0
01.03.2016,12:27,1.765,ITAIM,1122.0,CAMISETA MANGA CURTA,02,3.0,35.5,1.0,3.0,2016.0
01.03.2016,12:27,1.764,ALDEIA DA SERRA,1125.0,CAMISETA MANGA CURTA,08,2.0,35.5,1.0,3.0,2016.0
01.03.2016,12:27,1.764,ALDEIA DA SERRA,1127.0,CAMISETA MANGA CURTA,12,1.0,35.5,1.0,3.0,2016.0
01.03.2016,12:27,1.765,ITAIM,13249.0,BLUSA MOLETOM FLANELADA,02,1.0,76.5,1.0,3.0,2016.0
01.03.2016,12:27,1.765,ITAIM,198435.0,BERMUDA CICLISTA COTTON,04,1.0,51.0,1.0,3.0,2016.0
01.03.2016,12:27,1.765,ITAIM,254415.0,SHORT SAIA,02,2.0,55.0,1.0,3.0,2016.0
01.03.2016,12:30,1.766,ITAIM,1126.0,CAMISETA MANGA CURTA,10,2.0,35.5,1.0,3.0,2016.0
01.03.2016,12:30,1.766,ITAIM,205419.0,BERMUDA CICLISTA SUPLEX,10,2.0,51.0,1.0,3.0,2016.0
01.03.2016,12:30,1.766,ITAIM,235420.0,CORSARIO SUPLEX,12,2.0,59.0,1.0,3.0,2016.0
01.03.2016,12:32,1.767,ITAIM,1126.0,CAMISETA MANGA CURTA,10,6.0,35.5,1.0,3.0,2016.0
01.03.2016,12:32,1.767,ITAIM,1127.0,CAMISETA MANGA CURTA,12,6.0,35.5,1.0,3.0,2016.0
01.03.2016,12:32,1.767,ITAIM,127427.0,BERMUDA DE MOLETOM,PP,5.0,59.0,1.0,3.0,2016.0
01.03.2016,12:32,1.767,ITAIM,157428.0,BLUSA MOLETOM FLANELADA,P,2.0,115.0,1.0,3.0,2016.0
01.03.2016,12:32,1.767,ITAIM,4126.0,CAMISETA MANGA LONGA,10,5.0,37.5,1.0,3.0,2016.0
01.03.2016,12:32,1.767,ITAIM,4127.0,CAMISETA MANGA LONGA,12,5.0,37.5,1.0,3.0,2016.0
01.03.2016,12:32,1.767,ITAIM,416421.0,CALÇA DE MOLETOM FEMININA,14,5.0,84.0,1.0,3.0,2016.0
01.03.2016,12:36,1.768,ALDEIA DA SERRA,106423.0,CALÇA MOLETOM UNIS.,P,1.0,84.0,1.0,3.0,2016.0
01.03.2016,12:36,1.768,ALDEIA DA SERRA,186423.0,CALÇA DE MOL. FLANELADA UNISSEX,P,1.0,99.0,1.0,3.0,2016.0
01.03.2016,12:43,1.77,ALDEIA DA SERRA,1125.0,CAMISETA MANGA CURTA,08,2.0,35.5,1.0,3.0,2016.0
01.03.2016,12:43,1.77,ALDEIA DA SERRA,403413.0,CALÇA DE MOLETOM FEMININA,10,1.0,79.0,1.0,3.0,2016.0
01.03.2016,12:45,1.771,ITAIM,1122.0,CAMISETA MANGA CURTA,02,3.0,35.5,1.0,3.0,2016.0
01.03.2016,12:45,1.771,ITAIM,13249.0,BLUSA MOLETOM FLANELADA,02,1.0,76.5,1.0,3.0,2016.0
01.03.2016,12:45,1.771,ITAIM,198435.0,BERMUDA CICLISTA COTTON,04,1.0,51.0,1.0,3.0,2016.0
01.03.2016,12:45,1.771,ITAIM,254415.0,SHORT SAIA,02,2.0,55.0,1.0,3.0,2016.0
01.03.2016,12:52,1.7730000000000001,ITAIM,11145.0,BERMUDA DE MOLETOM,08,2.0,54.0,1.0,3.0,2016.0
01.03.2016,12:52,1.7730000000000001,ITAIM,1125.0,CAMISETA MANGA CURTA,08,1.0,35.5,1.0,3.0,2016.0
01.03.2016,12:53,1.774,ITAIM,1122.0,CAMISETA MANGA CURTA,02,2.0,35.5,1.0,3.0,2016.0
01.03.2016,12:53,1.774,ITAIM,287327.0,BLUSÃO COLEGIAL LISO ,PP,1.0,111.0,1.0,3.0,2016.0
01.03.2016,12:53,1.774,ITAIM,327327.0,CORSÁRIO COLEGIAL,PP,1.0,62.0,1.0,3.0,2016.0
01.03.2016,12:54,1.775,ITAIM,267227.0,CAMISETA COLEGIAL FEMININA,PP,2.0,35.5,1.0,3.0,2016.0
01.03.2016,12:54,1.775,ITAIM,287327.0,BLUSÃO COLEGIAL LISO ,PP,1.0,111.0,1.0,3.0,2016.0
01.03.2016,12:54,1.775,ITAIM,327327.0,CORSÁRIO COLEGIAL,PP,1.0,62.0,1.0,3.0,2016.0
01.03.2016,12:56,1.776,ITAIM,1122.0,CAMISETA MANGA CURTA,02,10.0,35.5,1.0,3.0,2016.0
01.03.2016,12:56,1.776,ITAIM,198434.0,BERMUDA CICLISTA COTTON,02,2.0,51.0,1.0,3.0,2016.0
01.03.2016,12:56,1.776,ITAIM,228434.0,CORSARIO COTTON,02,4.0,59.0,1.0,3.0,2016.0
01.03.2016,12:56,1.776,ITAIM,254415.0,SHORT SAIA,02,4.0,55.0,1.0,3.0,2016.0
01.03.2016,12:59,1.777,ITAIM,11143.0,BERMUDA DE MOLETOM,04,2.0,54.0,1.0,3.0,2016.0
01.03.2016,12:59,1.777,ITAIM,1122.0,CAMISETA MANGA CURTA,02,5.0,35.5,1.0,3.0,2016.0
01.03.2016,12:59,1.777,ITAIM,13250.0,BLUSA MOLETOM FLANELADA,04,1.0,76.5,1.0,3.0,2016.0
01.03.2016,12:59,1.777,ITAIM,8249.0,CALÇA MOLETOM UNIS.,02,2.0,79.0,1.0,3.0,2016.0
01.03.2016,13:03,1.778,ITAIM,1123.0,CAMISETA MANGA CURTA,04,3.0,35.5,1.0,3.0,2016.0
01.03.2016,13:03,1.778,ITAIM,228436.0,CORSARIO COTTON,06,2.0,59.0,1.0,3.0,2016.0
01.03.2016,13:03,1.778,ITAIM,254416.0,SHORT SAIA,04,1.0,55.0,1.0,3.0,2016.0
01.03.2016,13:05,1.7790000000000001,ITAIM,1124.0,CAMISETA MANGA CURTA,06,1.0,35.5,1.0,3.0,2016.0
01.03.2016,13:05,1.7790000000000001,ITAIM,254417.0,SHORT SAIA,06,1.0,55.0,1.0,3.0,2016.0
01.03.2016,13:06,1.78,ITAIM,93413.0,CALÇA MOLETOM UNIS.,10,2.0,79.0,1.0,3.0,2016.0
01.03.2016,13:07,1.781,ITAIM,1126.0,CAMISETA MANGA CURTA,10,1.0,35.5,1.0,3.0,2016.0
01.03.2016,13:07,1.781,ITAIM,1127.0,CAMISETA MANGA CURTA,12,2.0,35.5,1.0,3.0,2016.0
01.03.2016,13:07,1.781,ITAIM,205420.0,BERMUDA CICLISTA SUPLEX,12,1.0,51.0,1.0,3.0,2016.0
01.03.2016,13:07,1.781,ITAIM,235420.0,CORSARIO SUPLEX,12,1.0,59.0,1.0,3.0,2016.0
01.03.2016,13:08,1.7819999999999998,ITAIM,1127.0,CAMISETA MANGA CURTA,12,4.0,35.5,1.0,3.0,2016.0
01.03.2016,13:08,1.7819999999999998,ITAIM,143412.0,BLUSA MOLETOM FLANELADA,08,1.0,102.0,1.0,3.0,2016.0
01.03.2016,13:08,1.7819999999999998,ITAIM,247427.0,CORSARIO SUPLEX,PP,1.0,64.0,1.0,3.0,2016.0
01.03.2016,13:08,1.7819999999999998,ITAIM,254418.0,SHORT SAIA,08,1.0,55.0,1.0,3.0,2016.0
01.03.2016,13:12,1.7830000000000001,ITAIM,11142.0,BERMUDA DE MOLETOM,02,2.0,54.0,1.0,3.0,2016.0
01.03.2016,13:12,1.784,ITAIM,1123.0,CAMISETA MANGA CURTA,04,4.0,35.5,1.0,3.0,2016.0
01.03.2016,13:13,1.785,ITAIM,11146.0,BERMUDA DE MOLETOM,10,1.0,54.0,1.0,3.0,2016.0
01.03.2016,13:13,1.785,ITAIM,1126.0,CAMISETA MANGA CURTA,10,2.0,35.5,1.0,3.0,2016.0
01.03.2016,13:14,1.786,ITAIM,27230.0,CAMISETA MANGA CURTA,G,1.0,37.5,1.0,3.0,2016.0
01.03.2016,13:14,1.787,ITAIM,287329.0,BLUSÃO COLEGIAL LISO ,M,1.0,111.0,1.0,3.0,2016.0
01.03.2016,13:14,1.787,ITAIM,347328.0,BERMUDA SARJA MASC,P,1.0,96.5,1.0,3.0,2016.0
01.03.2016,13:14,1.786,ITAIM,347330.0,BERMUDA SARJA MASC,G,1.0,96.5,1.0,3.0,2016.0
01.03.2016,13:15,1.788,ACLIMAÇÃO,1123.0,CAMISETA MANGA CURTA,04,2.0,35.5,1.0,3.0,2016.0
01.03.2016,13:15,1.788,ACLIMAÇÃO,16250.0,CALÇA DE MOL. FLANELADA UNISSEX,04,1.0,89.0,1.0,3.0,2016.0
01.03.2016,13:15,1.788,ACLIMAÇÃO,4123.0,CAMISETA MANGA LONGA,04,2.0,37.5,1.0,3.0,2016.0
01.03.2016,13:15,1.788,ACLIMAÇÃO,5250.0,BLUSA DE MOLETOM LISO,04,1.0,75.0,1.0,3.0,2016.0
01.03.2016,13:15,1.788,ACLIMAÇÃO,8250.0,CALÇA MOLETOM UNIS.,04,2.0,79.0,1.0,3.0,2016.0
01.03.2016,13:18,1.7890000000000001,ITAIM,27228.0,CAMISETA MANGA CURTA,P,1.0,37.5,1.0,3.0,2016.0
01.03.2016,13:22,1.791,ITAIM,106421.0,CALÇA MOLETOM UNIS.,14,1.0,84.0,1.0,3.0,2016.0
01.03.2016,13:22,1.791,ITAIM,157428.0,BLUSA MOLETOM FLANELADA,P,1.0,115.0,1.0,3.0,2016.0
01.03.2016,13:22,1.791,ITAIM,27228.0,CAMISETA MANGA CURTA,P,3.0,37.5,1.0,3.0,2016.0
01.03.2016,13:25,1.7919999999999998,ITAIM,11146.0,BERMUDA DE MOLETOM,10,4.0,54.0,1.0,3.0,2016.0
01.03.2016,13:25,1.7919999999999998,ITAIM,1126.0,CAMISETA MANGA CURTA,10,3.0,35.5,1.0,3.0,2016.0
01.03.2016,13:25,1.7919999999999998,ITAIM,1127.0,CAMISETA MANGA CURTA,12,3.0,35.5,1.0,3.0,2016.0
01.03.2016,13:25,1.7919999999999998,ITAIM,143413.0,BLUSA MOLETOM FLANELADA,10,1.0,102.0,1.0,3.0,2016.0
01.03.2016,13:25,1.7919999999999998,ITAIM,143414.0,BLUSA MOLETOM FLANELADA,12,1.0,102.0,1.0,3.0,2016.0
01.03.2016,13:25,1.7919999999999998,ITAIM,4127.0,CAMISETA MANGA LONGA,12,4.0,37.5,1.0,3.0,2016.0
01.03.2016,13:29,1.7930000000000001,ITAIM,27230.0,CAMISETA MANGA CURTA,G,2.0,37.5,1.0,3.0,2016.0
01.03.2016,13:29,1.7930000000000001,ITAIM,347330.0,BERMUDA SARJA MASC,G,2.0,96.5,1.0,3.0,2016.0
01.03.2016,13:30,1.794,ITAIM,11143.0,BERMUDA DE MOLETOM,04,2.0,54.0,1.0,3.0,2016.0
01.03.2016,13:30,1.794,ITAIM,1123.0,CAMISETA MANGA CURTA,04,3.0,35.5,1.0,3.0,2016.0
01.03.2016,13:30,1.794,ITAIM,4123.0,CAMISETA MANGA LONGA,04,2.0,37.5,1.0,3.0,2016.0
01.03.2016,13:30,1.794,ITAIM,8251.0,CALÇA MOLETOM UNIS.,06,2.0,79.0,1.0,3.0,2016.0
01.03.2016,13:32,1.795,ITAIM,198437.0,BERMUDA CICLISTA COTTON,08,1.0,51.0,1.0,3.0,2016.0
01.03.2016,13:32,1.796,ITAIM,357227.0,JALECO,PP,1.0,54.0,1.0,3.0,2016.0
01.03.2016,13:33,1.797,ITAIM,106424.0,CALÇA MOLETOM UNIS.,M,2.0,84.0,1.0,3.0,2016.0
01.03.2016,13:33,1.797,ITAIM,127427.0,BERMUDA DE MOLETOM,PP,3.0,59.0,1.0,3.0,2016.0
01.03.2016,13:33,1.797,ITAIM,127430.0,BERMUDA DE MOLETOM,G,3.0,59.0,1.0,3.0,2016.0
01.03.2016,13:33,1.797,ITAIM,27227.0,CAMISETA MANGA CURTA,PP,6.0,37.5,1.0,3.0,2016.0
01.03.2016,13:33,1.797,ITAIM,357227.0,JALECO,PP,1.0,54.0,1.0,3.0,2016.0
01.03.2016,13:33,1.797,ITAIM,93414.0,CALÇA MOLETOM UNIS.,12,2.0,79.0,1.0,3.0,2016.0
01.03.2016,13:34,1.798,ACLIMAÇÃO,4122.0,CAMISETA MANGA LONGA,02,1.0,37.5,1.0,3.0,2016.0
01.03.2016,13:35,1.7990000000000002,ITAIM,11146.0,BERMUDA DE MOLETOM,10,1.0,54.0,1.0,3.0,2016.0
01.03.2016,13:35,1.7990000000000002,ITAIM,1126.0,CAMISETA MANGA CURTA,10,2.0,35.5,1.0,3.0,2016.0
01.03.2016,13:35,1.8,ITAIM,1126.0,CAMISETA MANGA CURTA,10,2.0,35.5,1.0,3.0,2016.0
01.03.2016,13:36,1.801,ITAIM,1124.0,CAMISETA MANGA CURTA,06,4.0,35.5,1.0,3.0,2016.0
01.03.2016,13:36,1.8019999999999998,ITAIM,27229.0,CAMISETA MANGA CURTA,M,4.0,37.5,1.0,3.0,2016.0
01.03.2016,13:37,1.8030000000000002,ITAIM,1122.0,CAMISETA MANGA CURTA,02,2.0,35.5,1.0,3.0,2016.0
01.03.2016,13:37,1.8030000000000002,ITAIM,13248.0,BLUSA MOLETOM FLANELADA,00,1.0,76.5,1.0,3.0,2016.0
01.03.2016,13:37,1.8030000000000002,ITAIM,228434.0,CORSARIO COTTON,02,2.0,59.0,1.0,3.0,2016.0
01.03.2016,13:37,1.804,ACLIMAÇÃO,247427.0,CORSARIO SUPLEX,PP,1.0,64.0,1.0,3.0,2016.0
01.03.2016,13:37,1.804,ACLIMAÇÃO,357228.0,JALECO,P,1.0,54.0,1.0,3.0,2016.0
01.03.2016,13:37,1.8030000000000002,ITAIM,4122.0,CAMISETA MANGA LONGA,02,1.0,37.5,1.0,3.0,2016.0
01.03.2016,13:39,1.805,ITAIM,106424.0,CALÇA MOLETOM UNIS.,M,1.0,84.0,1.0,3.0,2016.0
01.03.2016,13:39,1.805,ITAIM,217429.0,BERMUDA CICLISTA SUPLEX,M,1.0,57.5,1.0,3.0,2016.0
01.03.2016,13:39,1.805,ITAIM,247429.0,CORSARIO SUPLEX,M,2.0,64.0,1.0,3.0,2016.0
01.03.2016,13:39,1.805,ITAIM,27227.0,CAMISETA MANGA CURTA,PP,4.0,37.5,1.0,3.0,2016.0
01.03.2016,13:40,1.806,ITAIM,1125.0,CAMISETA MANGA CURTA,08,4.0,35.5,1.0,3.0,2016.0
01.03.2016,13:40,1.806,ITAIM,205419.0,BERMUDA CICLISTA SUPLEX,10,2.0,51.0,1.0,3.0,2016.0
01.03.2016,13:40,1.806,ITAIM,217427.0,BERMUDA CICLISTA SUPLEX,PP,1.0,57.5,1.0,3.0,2016.0
01.03.2016,13:40,1.806,ITAIM,27227.0,CAMISETA MANGA CURTA,PP,2.0,37.5,1.0,3.0,2016.0
01.03.2016,13:42,1.807,ITAIM,1123.0,CAMISETA MANGA CURTA,04,4.0,35.5,1.0,3.0,2016.0
01.03.2016,13:42,1.807,ITAIM,1127.0,CAMISETA MANGA CURTA,12,3.0,35.5,1.0,3.0,2016.0
01.03.2016,13:42,1.807,ITAIM,198436.0,BERMUDA CICLISTA COTTON,06,2.0,51.0,1.0,3.0,2016.0
01.03.2016,13:42,1.807,ITAIM,228435.0,CORSARIO COTTON,04,2.0,59.0,1.0,3.0,2016.0
01.03.2016,13:42,1.807,ITAIM,254416.0,SHORT SAIA,04,2.0,55.0,1.0,3.0,2016.0
01.03.2016,13:42,1.807,ITAIM,8250.0,CALÇA MOLETOM UNIS.,04,1.0,79.0,1.0,3.0,2016.0
01.03.2016,13:44,1.808,ITAIM,1125.0,CAMISETA MANGA CURTA,08,1.0,35.5,1.0,3.0,2016.0
01.03.2016,13:44,1.808,ITAIM,8251.0,CALÇA MOLETOM UNIS.,06,3.0,79.0,1.0,3.0,2016.0
01.03.2016,13:44,1.808,ITAIM,93412.0,CALÇA MOLETOM UNIS.,08,2.0,79.0,1.0,3.0,2016.0
01.03.2016,13:45,1.81,ITAIM,217429.0,BERMUDA CICLISTA SUPLEX,M,2.0,57.5,1.0,3.0,2016.0
01.03.2016,13:45,1.81,ITAIM,217431.0,BERMUDA CICLISTA SUPLEX,GG,2.0,57.5,1.0,3.0,2016.0
