DATA;HORA;NUMERO;NOME;MATERIAL;DESCRICAO;TAMANHO;QUANTIDADE;VLR_UNIT
29.09.2016;10:07;3.747;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;1,000;35,50
29.09.2016;10:07;3.747;VERBO DIVINO;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;1,000;37,50
29.09.2016;10:07;3.747;VERBO DIVINO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;1,000;37,50
29.09.2016;10:07;3.747;VERBO DIVINO;8250;CALÇA MOL SEM FLAN U UNISSEX REF: CML;04;1,000;79,00
29.09.2016;10:07;3.747;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;2,000;79,00
29.09.2016;12:33;3.748;VERBO DIVINO;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;2,000;35,50
29.09.2016;12:33;3.748;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;1,000;35,50
29.09.2016;12:33;3.748;VERBO DIVINO;13248;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;00;1,000;76,50
29.09.2016;12:33;3.748;VERBO DIVINO;228434;CALÇA FUSEAU CORSÁRIO U REF: CL COR;02;2,000;59,00
29.09.2016;12:33;3.748;VERBO DIVINO;254414;SHORTS SAIA F REF: SH SAIA;00;1,000;55,00
29.09.2016;12:33;3.748;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;1,000;79,00
30.09.2016;08:00;3.750;VERBO DIVINO;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;1,000;79,00
30.09.2016;08:03;3.751;VERBO DIVINO;67427;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;PP;2,000;113,00
30.09.2016;10:22;3.752;ACLIMAÇÃO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;2,000;54,00
30.09.2016;10:22;3.752;ACLIMAÇÃO;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;4,000;35,50
30.09.2016;10:22;3.752;ACLIMAÇÃO;13248;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;00;2,000;76,50
30.09.2016;10:22;3.752;ACLIMAÇÃO;16248;CALÇA MOL COM FLAN U UNISSEX REF: CMF;00;3,000;89,00
30.09.2016;10:22;3.752;ACLIMAÇÃO;228434;CALÇA FUSEAU CORSÁRIO U REF: CL COR;02;1,000;59,00
30.09.2016;10:22;3.752;ACLIMAÇÃO;254415;SHORTS SAIA F REF: SH SAIA;02;2,000;55,00
30.09.2016;10:22;3.752;ACLIMAÇÃO;3121;REGATA 1/2 MALHA U REF: REG;00;1,000;26,50
30.09.2016;10:22;3.752;ACLIMAÇÃO;4121;CAMISETA 1/2 MALHA  ML U REF: ML;00;4,000;37,50
30.09.2016;10:59;3.754;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
03.10.2016;08:56;3.757;ACLIMAÇÃO;228434;CALÇA FUSEAU CORSÁRIO U REF: CL COR;02;1,000;59,00
03.10.2016;08:56;3.757;ACLIMAÇÃO;4122;CAMISETA 1/2 MALHA  ML U REF: ML;02;2,000;37,50
03.10.2016;08:56;3.757;ACLIMAÇÃO;5248;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;00;2,000;75,00
04.10.2016;13:26;3.760;VERBO DIVINO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;1,000;54,00
04.10.2016;13:26;3.760;VERBO DIVINO;5249;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;02;2,000;75,00
05.10.2016;07:50;3.761;VERBO DIVINO;157430;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;G;1,000;115,00
05.10.2016;07:53;3.762;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;1,000;79,00
05.10.2016;08:01;3.763;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;1,000;35,50
05.10.2016;08:01;3.763;VERBO DIVINO;13250;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;04;1,000;76,50
05.10.2016;08:01;3.763;VERBO DIVINO;16250;CALÇA MOL COM FLAN U UNISSEX REF: CMF;04;1,000;89,00
05.10.2016;11:08;3.764;VERBO DIVINO;143414;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;12;1,000;102,00
05.10.2016;11:08;3.764;VERBO DIVINO;157428;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;P;1,000;115,00
06.10.2016;07:47;3.765;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;6,000;35,50
06.10.2016;07:47;3.765;VERBO DIVINO;173413;CALÇA MOL COM FLAN M REF: CMFM1;10;6,000;89,00
06.10.2016;09:54;3.768;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;4,000;54,00
06.10.2016;09:54;3.768;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;6,000;35,50
06.10.2016;09:55;3.769;VERBO DIVINO;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;1,000;79,00
06.10.2016;11:45;3.770;ALDEIA DA SERRA;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;4,000;35,50
06.10.2016;11:45;3.770;ALDEIA DA SERRA;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;4,000;35,50
06.10.2016;11:45;3.770;ALDEIA DA SERRA;143412;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;08;3,000;102,00
06.10.2016;11:45;3.770;ALDEIA DA SERRA;16248;CALÇA MOL COM FLAN U UNISSEX REF: CMF;00;2,000;89,00
06.10.2016;11:45;3.770;ALDEIA DA SERRA;228436;CALÇA FUSEAU CORSÁRIO U REF: CL COR;06;3,000;59,00
06.10.2016;11:45;3.770;ALDEIA DA SERRA;4121;CAMISETA 1/2 MALHA  ML U REF: ML;00;4,000;37,50
06.10.2016;11:45;3.770;ALDEIA DA SERRA;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;4,000;37,50
06.10.2016;11:58;3.771;ALDEIA DA SERRA;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;1,000;35,50
06.10.2016;11:58;3.771;ALDEIA DA SERRA;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;1,000;35,50
06.10.2016;11:58;3.771;ALDEIA DA SERRA;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;1,000;37,50
06.10.2016;11:58;3.771;ALDEIA DA SERRA;4126;CAMISETA 1/2 MALHA  ML U REF: ML;10;1,000;37,50
06.10.2016;12:10;3.773;ALDEIA DA SERRA;27229;CAMISETA 1/2 MALHA MC U REF: MC2;M;1,000;37,50
06.10.2016;12:11;3.774;ALDEIA DA SERRA;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
06.10.2016;12:11;3.774;ALDEIA DA SERRA;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
06.10.2016;12:21;3.776;ALDEIA DA SERRA;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;1,000;79,00
06.10.2016;12:40;3.778;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
06.10.2016;12:41;3.779;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
06.10.2016;12:41;3.779;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;1,000;35,50
06.10.2016;13:16;3.780;VERBO DIVINO;106426;CALÇA MOL SEM FLAN M REF: CMLM2;GG;2,000;84,00
06.10.2016;13:16;3.780;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;3,000;35,50
06.10.2016;13:16;3.780;VERBO DIVINO;8250;CALÇA MOL SEM FLAN U UNISSEX REF: CML;04;2,000;79,00
07.10.2016;07:47;3.781;VERBO DIVINO;8250;CALÇA MOL SEM FLAN U UNISSEX REF: CML;04;1,000;79,00
07.10.2016;07:53;3.782;VERBO DIVINO;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;2,000;79,00
07.10.2016;13:16;3.784;VERBO DIVINO;235420;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP1;12;1,000;59,00
07.10.2016;13:16;3.784;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;1,000;37,50
07.10.2016;13:17;3.785;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;2,000;79,00
10.10.2016;08:25;3.789;VERBO DIVINO;67427;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;PP;1,000;113,00
10.10.2016;08:26;3.790;VERBO DIVINO;67428;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;P;1,000;113,00
11.10.2016;08:49;3.791;ALDEIA DA SERRA;106421;CALÇA MOL SEM FLAN M REF: CMLM2;14;1,000;84,00
11.10.2016;08:49;3.791;ALDEIA DA SERRA;157427;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;PP;1,000;115,00
11.10.2016;08:49;3.791;ALDEIA DA SERRA;186421;CALÇA MOL COM FLAN M REF: CMFM2;14;1,000;99,00
11.10.2016;08:49;3.791;ALDEIA DA SERRA;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;2,000;37,50
11.10.2016;08:53;3.792;ALDEIA DA SERRA;4125;CAMISETA 1/2 MALHA  ML U REF: ML;08;1,000;37,50
13.10.2016;12:38;3.793;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
13.10.2016;12:38;3.793;VERBO DIVINO;4127;CAMISETA 1/2 MALHA  ML U REF: ML;12;2,000;37,50
13.10.2016;15:35;3.794;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;1,000;35,50
17.10.2016;07:29;3.795;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
17.10.2016;07:29;3.795;VERBO DIVINO;4127;CAMISETA 1/2 MALHA  ML U REF: ML;12;2,000;37,50
17.10.2016;07:30;3.796;VERBO DIVINO;27229;CAMISETA 1/2 MALHA MC U REF: MC2;M;2,000;37,50
17.10.2016;07:55;3.798;VERBO DIVINO;27229;CAMISETA 1/2 MALHA MC U REF: MC2;M;1,000;37,50
17.10.2016;08:13;3.802;VERBO DIVINO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;1,000;54,00
17.10.2016;08:14;3.803;VERBO DIVINO;106421;CALÇA MOL SEM FLAN M REF: CMLM2;14;2,000;84,00
17.10.2016;08:14;3.803;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;3,000;35,50
17.10.2016;08:35;3.804;ACLIMAÇÃO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;3,000;35,50
17.10.2016;08:35;3.804;ACLIMAÇÃO;16251;CALÇA MOL COM FLAN U UNISSEX REF: CMF;06;1,000;89,00
17.10.2016;08:35;3.804;ACLIMAÇÃO;228436;CALÇA FUSEAU CORSÁRIO U REF: CL COR;06;2,000;59,00
17.10.2016;08:35;3.804;ACLIMAÇÃO;254417;SHORTS SAIA F REF: SH SAIA;06;1,000;55,00
17.10.2016;08:35;3.804;ACLIMAÇÃO;254418;SHORTS SAIA F REF: SH SAIA;08;1,000;55,00
17.10.2016;08:35;3.804;ACLIMAÇÃO;403412;CALÇA MOL SEM FLAN F REF: CMLF1;08;1,000;79,00
17.10.2016;08:35;3.804;ACLIMAÇÃO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;1,000;37,50
17.10.2016;08:35;3.804;ACLIMAÇÃO;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;1,000;97,50
17.10.2016;12:50;3.807;VERBO DIVINO;198436;BERMUDA CICL COTTON U REF: BER COTTON;06;1,000;51,00
17.10.2016;12:52;3.808;VERBO DIVINO;217428;BERMUDA CICL SUPLEX U REF: BER SUP2;P;1,000;57,50
17.10.2016;12:52;3.808;VERBO DIVINO;247428;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;P;1,000;64,00
17.10.2016;12:52;3.808;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;2,000;37,50
17.10.2016;13:13;3.809;VERBO DIVINO;143414;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;12;2,000;102,00
17.10.2016;13:20;3.810;VERBO DIVINO;11146;BERMUDA MOL SEM FLAN U REF: BER MOL 1;10;2,000;54,00
17.10.2016;13:20;3.810;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
17.10.2016;13:20;3.810;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;1,000;37,50
17.10.2016;14:23;3.811;VERBO DIVINO;127428;BERMUDA MOL SEM FLAN U REF: BER MOL 2;P;1,000;59,00
18.10.2016;07:19;3.812;VERBO DIVINO;127428;BERMUDA MOL SEM FLAN U REF: BER MOL 2;P;1,000;59,00
18.10.2016;07:25;3.813;VERBO DIVINO;198437;BERMUDA CICL COTTON U REF: BER COTTON;08;1,000;51,00
18.10.2016;07:26;3.814;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;1,000;37,50
18.10.2016;07:27;3.815;VERBO DIVINO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;2,000;54,00
18.10.2016;08:07;3.817;VERBO DIVINO;254416;SHORTS SAIA F REF: SH SAIA;04;2,000;55,00
18.10.2016;08:08;3.818;VERBO DIVINO;367228;CAMISETA COLEGIAL M REF: MC MASC;P;1,000;37,50
18.10.2016;11:02;3.819;VERBO DIVINO;3127;REGATA 1/2 MALHA U REF: REG;12;1,000;26,50
18.10.2016;13:11;3.820;VERBO DIVINO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;2,000;54,00
18.10.2016;13:11;3.820;VERBO DIVINO;3122;REGATA 1/2 MALHA U REF: REG;02;1,000;26,50
19.10.2016;07:21;3.822;VERBO DIVINO;11145;BERMUDA MOL SEM FLAN U REF: BER MOL 1;08;1,000;54,00
19.10.2016;07:21;3.822;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
19.10.2016;07:21;3.822;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;1,000;37,50
19.10.2016;07:27;3.823;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;1,000;35,50
19.10.2016;07:27;3.823;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;1,000;37,50
19.10.2016;08:11;3.825;VERBO DIVINO;11146;BERMUDA MOL SEM FLAN U REF: BER MOL 1;10;2,000;54,00
19.10.2016;09:36;3.828;ITAIM;403413;CALÇA MOL SEM FLAN F REF: CMLF1;10;1,000;79,00
19.10.2016;09:36;3.828;ITAIM;403414;CALÇA MOL SEM FLAN F REF: CMLF1;12;1,000;79,00
19.10.2016;09:37;3.829;ITAIM;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;2,000;35,50
19.10.2016;09:38;3.830;ITAIM;127429;BERMUDA MOL SEM FLAN U REF: BER MOL 2;M;1,000;59,00
19.10.2016;09:39;3.831;ITAIM;337328;CALÇA SARJA M REF: CL SARJA;P;1,000;116,00
19.10.2016;09:39;3.831;ITAIM;347328;BERMUDA SARJA M REF: BER SARJA;P;1,000;96,50
19.10.2016;09:40;3.832;ITAIM;106423;CALÇA MOL SEM FLAN M REF: CMLM2;P;1,000;84,00
19.10.2016;09:40;3.832;ITAIM;127428;BERMUDA MOL SEM FLAN U REF: BER MOL 2;P;2,000;59,00
19.10.2016;09:40;3.832;ITAIM;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;4,000;37,50
19.10.2016;09:41;3.833;ITAIM;106424;CALÇA MOL SEM FLAN M REF: CMLM2;M;1,000;84,00
19.10.2016;09:41;3.833;ITAIM;127429;BERMUDA MOL SEM FLAN U REF: BER MOL 2;M;1,000;59,00
19.10.2016;09:41;3.833;ITAIM;186424;CALÇA MOL COM FLAN M REF: CMFM2;M;1,000;99,00
19.10.2016;09:41;3.833;ITAIM;27230;CAMISETA 1/2 MALHA MC U REF: MC2;G;3,000;37,50
19.10.2016;10:08;3.835;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;1,000;54,00
19.10.2016;10:08;3.835;VERBO DIVINO;307329;BERMUDA CICL COLEGIAL U SUP REF: BER COL SUP;M;1,000;57,50
19.10.2016;10:08;3.835;VERBO DIVINO;3124;REGATA 1/2 MALHA U REF: REG;06;1,000;26,50
19.10.2016;12:41;3.837;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
19.10.2016;12:43;3.838;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
19.10.2016;12:43;3.838;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;1,000;35,50
19.10.2016;12:43;3.838;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
19.10.2016;12:48;3.839;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;3,000;37,50
21.10.2016;09:48;3.840;VERBO DIVINO;11145;BERMUDA MOL SEM FLAN U REF: BER MOL 1;08;2,000;54,00
21.10.2016;09:49;3.841;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;3,000;35,50
21.10.2016;09:49;3.841;VERBO DIVINO;254417;SHORTS SAIA F REF: SH SAIA;06;3,000;55,00
21.10.2016;09:50;3.842;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;1,000;35,50
21.10.2016;09:50;3.842;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
21.10.2016;09:51;3.843;VERBO DIVINO;11145;BERMUDA MOL SEM FLAN U REF: BER MOL 1;08;2,000;54,00
24.10.2016;15:01;3.845;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;5,000;35,50
24.10.2016;15:01;3.845;VERBO DIVINO;205420;BERMUDA CICL SUPLEX U REF: BER SUP1;12;1,000;51,00
24.10.2016;15:01;3.845;VERBO DIVINO;247427;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;PP;1,000;64,00
24.10.2016;15:03;3.846;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
24.10.2016;15:04;3.847;VERBO DIVINO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;1,000;54,00
24.10.2016;15:05;3.848;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;2,000;54,00
24.10.2016;15:05;3.848;VERBO DIVINO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;2,000;54,00
24.10.2016;15:05;3.848;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;2,000;35,50
24.10.2016;15:05;3.848;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
24.10.2016;15:06;3.849;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
25.10.2016;07:52;3.852;ALDEIA DA SERRA;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;5,000;35,50
25.10.2016;08:36;3.853;ALDEIA DA SERRA;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
26.10.2016;07:41;3.854;ALDEIA DA SERRA;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;3,000;79,00
26.10.2016;07:41;3.854;ALDEIA DA SERRA;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;3,000;79,00
26.10.2016;07:47;3.855;ALDEIA DA SERRA;403412;CALÇA MOL SEM FLAN F REF: CMLF1;08;1,000;79,00
26.10.2016;07:47;3.855;ALDEIA DA SERRA;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;1,000;97,50
26.10.2016;08:23;3.858;ALDEIA DA SERRA;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;1,000;35,50
26.10.2016;12:10;3.859;ALDEIA DA SERRA;106423;CALÇA MOL SEM FLAN M REF: CMLM2;P;2,000;84,00
26.10.2016;12:10;3.859;ALDEIA DA SERRA;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;3,000;35,50
26.10.2016;13:11;3.862;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;3,000;37,50
26.10.2016;13:11;3.862;VERBO DIVINO;27229;CAMISETA 1/2 MALHA MC U REF: MC2;M;1,000;37,50
27.10.2016;08:07;3.864;VERBO DIVINO;157428;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;P;1,000;115,00
27.10.2016;08:12;3.866;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
27.10.2016;08:12;3.866;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;1,000;35,50
27.10.2016;08:12;3.866;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
27.10.2016;09:05;3.867;ALDEIA DA SERRA;27230;CAMISETA 1/2 MALHA MC U REF: MC2;G;1,000;37,50
27.10.2016;09:11;3.869;VERBO DIVINO;106423;CALÇA MOL SEM FLAN M REF: CMLM2;P;1,000;84,00
27.10.2016;09:11;3.869;VERBO DIVINO;127429;BERMUDA MOL SEM FLAN U REF: BER MOL 2;M;1,000;59,00
28.10.2016;08:19;3.870;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;4,000;37,50
28.10.2016;08:20;3.871;VERBO DIVINO;11146;BERMUDA MOL SEM FLAN U REF: BER MOL 1;10;1,000;54,00
28.10.2016;08:20;3.871;VERBO DIVINO;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;2,000;79,00
28.10.2016;10:07;3.873;ALDEIA DA SERRA;143414;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;12;1,000;102,00
28.10.2016;10:07;3.873;ALDEIA DA SERRA;254418;SHORTS SAIA F REF: SH SAIA;08;1,000;55,00
31.10.2016;07:40;3.877;VERBO DIVINO;347328;BERMUDA SARJA M REF: BER SARJA;P;1,000;96,50
31.10.2016;07:40;3.877;VERBO DIVINO;367229;CAMISETA COLEGIAL M REF: MC MASC;M;3,000;37,50
31.10.2016;07:41;3.878;VERBO DIVINO;143413;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;10;2,000;102,00
31.10.2016;07:57;3.880;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;3,000;35,50
31.10.2016;08:09;3.881;ACLIMAÇÃO;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;2,000;79,00
31.10.2016;09:29;3.885;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;4,000;35,50
31.10.2016;09:29;3.885;VERBO DIVINO;4125;CAMISETA 1/2 MALHA  ML U REF: ML;08;4,000;37,50
31.10.2016;09:29;3.885;VERBO DIVINO;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;2,000;97,50
31.10.2016;13:25;3.886;VERBO DIVINO;143413;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;10;1,000;102,00
01.11.2016;07:55;3.888;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;3,000;35,50
01.11.2016;07:55;3.888;VERBO DIVINO;127428;BERMUDA MOL SEM FLAN U REF: BER MOL 2;P;3,000;59,00
01.11.2016;07:55;3.887;VERBO DIVINO;327327;CALÇA CORSÁRIO COLEGIAL U SUP REF: CL COL SUP;PP;1,000;62,00
01.11.2016;10:26;3.890;VERBO DIVINO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;1,000;54,00
01.11.2016;10:26;3.890;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;1,000;35,50
01.11.2016;10:26;3.890;VERBO DIVINO;3125;REGATA 1/2 MALHA U REF: REG;08;2,000;26,50
01.11.2016;10:26;3.890;VERBO DIVINO;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;1,000;97,50
01.11.2016;10:26;3.890;VERBO DIVINO;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;1,000;79,00
01.11.2016;14:25;3.891;VERBO DIVINO;247427;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;PP;1,000;64,00
01.11.2016;14:25;3.891;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;2,000;37,50
04.11.2016;08:01;3.893;VERBO DIVINO;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;1,000;79,00
04.11.2016;08:02;3.894;VERBO DIVINO;267231;CAMISETA COLEGIAL F REF: MC FM;GG;4,000;35,50
04.11.2016;08:02;3.894;VERBO DIVINO;287330;BLUSÃO COL SEM FLAN U ZIPER REF: BLCL;G;1,000;111,00
04.11.2016;08:02;3.894;VERBO DIVINO;316325;CALÇA MOL SEM FLAN F REF: CLMLF COL;G;3,000;84,00
04.11.2016;09:51;3.895;ACLIMAÇÃO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;2,000;54,00
04.11.2016;09:51;3.895;ACLIMAÇÃO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;3,000;35,50
04.11.2016;09:51;3.895;ACLIMAÇÃO;4125;CAMISETA 1/2 MALHA  ML U REF: ML;08;1,000;37,50
04.11.2016;09:51;3.895;ACLIMAÇÃO;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;1,000;97,50
04.11.2016;09:51;3.895;ACLIMAÇÃO;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;2,000;79,00
04.11.2016;10:14;3.898;VERBO DIVINO;267231;CAMISETA COLEGIAL F REF: MC FM;GG;4,000;35,50
04.11.2016;10:14;3.898;VERBO DIVINO;287330;BLUSÃO COL SEM FLAN U ZIPER REF: BLCL;G;1,000;111,00
04.11.2016;10:14;3.898;VERBO DIVINO;316325;CALÇA MOL SEM FLAN F REF: CLMLF COL;G;3,000;84,00
04.11.2016;10:14;3.897;VERBO DIVINO;357227;JALECO U REF: JAL;PP;1,000;54,00
04.11.2016;12:52;3.900;VERBO DIVINO;73414;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;12;1,000;97,50
04.11.2016;12:52;3.900;VERBO DIVINO;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;1,000;79,00
04.11.2016;12:53;3.901;VERBO DIVINO;73414;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;12;1,000;97,50
04.11.2016;12:53;3.901;VERBO DIVINO;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;1,000;79,00
07.11.2016;13:41;3.904;ACLIMAÇÃO;16251;CALÇA MOL COM FLAN U UNISSEX REF: CMF;06;1,000;89,00
07.11.2016;13:41;3.904;ACLIMAÇÃO;235419;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP1;10;1,000;59,00
07.11.2016;13:41;3.904;ACLIMAÇÃO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;1,000;37,50
07.11.2016;13:41;3.904;ACLIMAÇÃO;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;1,000;97,50
